status_id,user_id,screen_name,text,source,is_quote,is_retweet,favorite_count,retweet_count,symbols,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,lang,geo_coords,coords_coords,bbox_coords,created_at
906849928886054914,898537668115546112,CryptoWatson,"1hr Report : 08:00:45 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $LTC, $STRAT, $OMG, $NEO, $CVC, $KMD, $ETC https://t.co/0b4IPoQ5pD",Crypto Watson (Beta),FALSE,FALSE,1,1,BTC|XVG|ETH|LTC|STRAT|OMG|NEO|CVC|KMD|ETC,http://pbs.twimg.com/media/DJXHNCyWAAAwoiO.jpg,https://t.co/0b4IPoQ5pD,https://twitter.com/CryptoWatson/status/906849928886054914/photo/1,photo,http://pbs.twimg.com/media/DJXHNCyWAAAwoiO.jpg,https://t.co/0b4IPoQ5pD,https://twitter.com/CryptoWatson/status/906849928886054914/photo/1,nl,|,|,|||||||,2017-09-10T12:00:46Z
906834806239055873,898537668115546112,CryptoWatson,"1hr Report : 07:00:39 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $LTC, $STRAT, $OMG, $NEO, $CVC, $KMD, $ETC https://t.co/FZXeZlRTX0",Crypto Watson (Beta),FALSE,FALSE,0,1,BTC|XVG|ETH|LTC|STRAT|OMG|NEO|CVC|KMD|ETC,http://pbs.twimg.com/media/DJW5czBXoAADUzm.jpg,https://t.co/FZXeZlRTX0,https://twitter.com/CryptoWatson/status/906834806239055873/photo/1,photo,http://pbs.twimg.com/media/DJW5czBXoAADUzm.jpg,https://t.co/FZXeZlRTX0,https://twitter.com/CryptoWatson/status/906834806239055873/photo/1,nl,|,|,|||||||,2017-09-10T11:00:40Z
906819687849263104,898537668115546112,CryptoWatson,"1hr Report : 06:00:35 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $LTC, $STRAT, $OMG, $NEO, $CVC, $KMD, $ETC https://t.co/eJccl4hL7e",Crypto Watson (Beta),FALSE,FALSE,0,1,BTC|XVG|ETH|LTC|STRAT|OMG|NEO|CVC|KMD|ETC,http://pbs.twimg.com/media/DJWrszGWAAA0GGV.jpg,https://t.co/eJccl4hL7e,https://twitter.com/CryptoWatson/status/906819687849263104/photo/1,photo,http://pbs.twimg.com/media/DJWrszGWAAA0GGV.jpg,https://t.co/eJccl4hL7e,https://twitter.com/CryptoWatson/status/906819687849263104/photo/1,nl,|,|,|||||||,2017-09-10T10:00:36Z
906804562463526912,898537668115546112,CryptoWatson,"1hr Report : 05:00:29 UTC Top 10 Mentions
$BTC, $XVG, $LTC, $ETH, $OMG, $NEO, $CVC, $KMD, $STRAT, $ETC https://t.co/VlJcTiwDDA",Crypto Watson (Beta),FALSE,FALSE,0,2,BTC|XVG|LTC|ETH|OMG|NEO|CVC|KMD|STRAT|ETC,http://pbs.twimg.com/media/DJWd8aoX0AApwCq.jpg,https://t.co/VlJcTiwDDA,https://twitter.com/CryptoWatson/status/906804562463526912/photo/1,photo,http://pbs.twimg.com/media/DJWd8aoX0AApwCq.jpg,https://t.co/VlJcTiwDDA,https://twitter.com/CryptoWatson/status/906804562463526912/photo/1,nl,|,|,|||||||,2017-09-10T09:00:29Z
906789452986687489,898537668115546112,CryptoWatson,"1hr Report : 04:00:26 UTC Top 10 Mentions
$BTC, $XVG, $LTC, $ETH, $OMG, $NEO, $CVC, $KMD, $STRAT, $ETC https://t.co/QBS8jptAnq",Crypto Watson (Beta),FALSE,FALSE,0,1,BTC|XVG|LTC|ETH|OMG|NEO|CVC|KMD|STRAT|ETC,http://pbs.twimg.com/media/DJWQM4CW4AIBY02.jpg,https://t.co/QBS8jptAnq,https://twitter.com/CryptoWatson/status/906789452986687489/photo/1,photo,http://pbs.twimg.com/media/DJWQM4CW4AIBY02.jpg,https://t.co/QBS8jptAnq,https://twitter.com/CryptoWatson/status/906789452986687489/photo/1,nl,|,|,|||||||,2017-09-10T08:00:27Z
906774334835961856,898537668115546112,CryptoWatson,"1hr Report : 03:00:22 UTC Top 10 Mentions
$BTC, $XVG, $LTC, $ETH, $CVC, $OMG, $NEO, $KMD, $STRAT, $ETC https://t.co/sIRlneqTPw",Crypto Watson (Beta),FALSE,FALSE,2,2,BTC|XVG|LTC|ETH|CVC|OMG|NEO|KMD|STRAT|ETC,http://pbs.twimg.com/media/DJWCc25WsAAw5KP.jpg,https://t.co/sIRlneqTPw,https://twitter.com/CryptoWatson/status/906774334835961856/photo/1,photo,http://pbs.twimg.com/media/DJWCc25WsAAw5KP.jpg,https://t.co/sIRlneqTPw,https://twitter.com/CryptoWatson/status/906774334835961856/photo/1,nl,|,|,|||||||,2017-09-10T07:00:23Z
906759220862836736,898537668115546112,CryptoWatson,"1hr Report : 02:00:19 UTC Top 10 Mentions
$XVG, $BTC, $LTC, $ETH, $CVC, $OMG, $NEO, $STRAT, $KMD, $ETC https://t.co/zyRi9MTtGX",Crypto Watson (Beta),FALSE,FALSE,10,2,XVG|BTC|LTC|ETH|CVC|OMG|NEO|STRAT|KMD|ETC,http://pbs.twimg.com/media/DJV0tLBW4AAgsMV.jpg,https://t.co/zyRi9MTtGX,https://twitter.com/CryptoWatson/status/906759220862836736/photo/1,photo,http://pbs.twimg.com/media/DJV0tLBW4AAgsMV.jpg,https://t.co/zyRi9MTtGX,https://twitter.com/CryptoWatson/status/906759220862836736/photo/1,da,|,|,|||||||,2017-09-10T06:00:19Z
906754398948352002,898537668115546112,CryptoWatson,"1hr Report : 01:41:09 UTC Top 10 Mentions
$XVG, $BTC, $LTC, $ETH, $CVC, $OMG, $STRAT, $NEO, $KMD, $ETC https://t.co/Neac3OJ5Kh",Crypto Watson (Beta),FALSE,FALSE,4,6,XVG|BTC|LTC|ETH|CVC|OMG|STRAT|NEO|KMD|ETC,http://pbs.twimg.com/media/DJVwUc5W0AAvsG5.jpg,https://t.co/Neac3OJ5Kh,https://twitter.com/CryptoWatson/status/906754398948352002/photo/1,photo,http://pbs.twimg.com/media/DJVwUc5W0AAvsG5.jpg,https://t.co/Neac3OJ5Kh,https://twitter.com/CryptoWatson/status/906754398948352002/photo/1,da,|,|,|||||||,2017-09-10T05:41:10Z
906714292938006528,898537668115546112,CryptoWatson,"1hr Report : 23:01:47 UTC Top 10 Mentions
$BTC, $OMG, $LTC, $ETH, $NEO, $KMD, $XVG, $OK, $ETC, $ARK https://t.co/kzjcggSv8d",Crypto Watson (Beta),FALSE,FALSE,0,1,BTC|OMG|LTC|ETH|NEO|KMD|XVG|OK|ETC|ARK,http://pbs.twimg.com/media/DJVL1_AXUAA3tff.jpg,https://t.co/kzjcggSv8d,https://twitter.com/CryptoWatson/status/906714292938006528/photo/1,photo,http://pbs.twimg.com/media/DJVL1_AXUAA3tff.jpg,https://t.co/kzjcggSv8d,https://twitter.com/CryptoWatson/status/906714292938006528/photo/1,da,|,|,|||||||,2017-09-10T03:01:48Z
906699209428135936,898537668115546112,CryptoWatson,"1hr Report : 22:01:51 UTC Top 10 Mentions
$BTC, $OMG, $LTC, $ETH, $NEO, $KMD, $XVG, $OK, $ARK, $ETC https://t.co/j2bgvFekIt",Crypto Watson (Beta),FALSE,FALSE,2,1,BTC|OMG|LTC|ETH|NEO|KMD|XVG|OK|ARK|ETC,http://pbs.twimg.com/media/DJU-IAmW4AkpNO8.jpg,https://t.co/j2bgvFekIt,https://twitter.com/CryptoWatson/status/906699209428135936/photo/1,photo,http://pbs.twimg.com/media/DJU-IAmW4AkpNO8.jpg,https://t.co/j2bgvFekIt,https://twitter.com/CryptoWatson/status/906699209428135936/photo/1,da,|,|,|||||||,2017-09-10T02:01:51Z
906684079697002496,898537668115546112,CryptoWatson,"1hr Report : 21:01:43 UTC Top 10 Mentions
$BTC, $OMG, $LTC, $ETH, $NEO, $KMD, $XVG, $OK, $ARK, $XEL https://t.co/lPEYmYDawi",Crypto Watson (Beta),FALSE,FALSE,2,5,BTC|OMG|LTC|ETH|NEO|KMD|XVG|OK|ARK|XEL,http://pbs.twimg.com/media/DJUwXWgX0AA1RLI.jpg,https://t.co/lPEYmYDawi,https://twitter.com/CryptoWatson/status/906684079697002496/photo/1,photo,http://pbs.twimg.com/media/DJUwXWgX0AA1RLI.jpg,https://t.co/lPEYmYDawi,https://twitter.com/CryptoWatson/status/906684079697002496/photo/1,da,|,|,|||||||,2017-09-10T01:01:44Z
906668969809063937,898537668115546112,CryptoWatson,"1hr Report : 20:01:41 UTC Top 10 Mentions
$BTC, $OMG, $LTC, $ETH, $NEO, $KMD, $XVG, $OK, $ARK, $XEL https://t.co/E4Rk9ANFx2",Crypto Watson (Beta),FALSE,FALSE,0,1,BTC|OMG|LTC|ETH|NEO|KMD|XVG|OK|ARK|XEL,http://pbs.twimg.com/media/DJUin2jXUAA3ijE.jpg,https://t.co/E4Rk9ANFx2,https://twitter.com/CryptoWatson/status/906668969809063937/photo/1,photo,http://pbs.twimg.com/media/DJUin2jXUAA3ijE.jpg,https://t.co/E4Rk9ANFx2,https://twitter.com/CryptoWatson/status/906668969809063937/photo/1,da,|,|,|||||||,2017-09-10T00:01:42Z
906653848193966086,898537668115546112,CryptoWatson,"1hr Report : 19:01:36 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $OMG, $NEO, $KMD, $XVG, $OK, $ARK, $XEL https://t.co/eg9vVshty4",Crypto Watson (Beta),FALSE,FALSE,0,1,BTC|LTC|ETH|OMG|NEO|KMD|XVG|OK|ARK|XEL,http://pbs.twimg.com/media/DJUU3qxW0AEK2Wf.jpg,https://t.co/eg9vVshty4,https://twitter.com/CryptoWatson/status/906653848193966086/photo/1,photo,http://pbs.twimg.com/media/DJUU3qxW0AEK2Wf.jpg,https://t.co/eg9vVshty4,https://twitter.com/CryptoWatson/status/906653848193966086/photo/1,da,|,|,|||||||,2017-09-09T23:01:36Z
906638743330803715,898537668115546112,CryptoWatson,"1hr Report : 18:01:35 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $OMG, $NEO, $KMD, $XVG, $OK, $ARK, $XEL https://t.co/jQmn7B6pkH",Crypto Watson (Beta),FALSE,FALSE,1,4,BTC|ETH|LTC|OMG|NEO|KMD|XVG|OK|ARK|XEL,http://pbs.twimg.com/media/DJUHIdzXoAA3Ypt.jpg,https://t.co/jQmn7B6pkH,https://twitter.com/CryptoWatson/status/906638743330803715/photo/1,photo,http://pbs.twimg.com/media/DJUHIdzXoAA3Ypt.jpg,https://t.co/jQmn7B6pkH,https://twitter.com/CryptoWatson/status/906638743330803715/photo/1,da,|,|,|||||||,2017-09-09T22:01:35Z
906623636735451136,898537668115546112,CryptoWatson,"1hr Report : 17:01:32 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $OMG, $NEO, $KMD, $XVG, $OK, $ARK, $XEL https://t.co/B3CoGmOcYw",Crypto Watson (Beta),FALSE,FALSE,1,2,BTC|ETH|LTC|OMG|NEO|KMD|XVG|OK|ARK|XEL,http://pbs.twimg.com/media/DJT5ZExW0AAkD3F.jpg,https://t.co/B3CoGmOcYw,https://twitter.com/CryptoWatson/status/906623636735451136/photo/1,photo,http://pbs.twimg.com/media/DJT5ZExW0AAkD3F.jpg,https://t.co/B3CoGmOcYw,https://twitter.com/CryptoWatson/status/906623636735451136/photo/1,da,|,|,|||||||,2017-09-09T21:01:33Z
906608512058494976,898537668115546112,CryptoWatson,"1hr Report : 16:01:27 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $LTC, $NEO, $KMD, $XVG, $OK, $ARK, $XEL https://t.co/LjZthO54uf",Crypto Watson (Beta),FALSE,FALSE,2,3,BTC|ETH|OMG|LTC|NEO|KMD|XVG|OK|ARK|XEL,http://pbs.twimg.com/media/DJTrou_XUAAhYs1.jpg,https://t.co/LjZthO54uf,https://twitter.com/CryptoWatson/status/906608512058494976/photo/1,photo,http://pbs.twimg.com/media/DJTrou_XUAAhYs1.jpg,https://t.co/LjZthO54uf,https://twitter.com/CryptoWatson/status/906608512058494976/photo/1,da,|,|,|||||||,2017-09-09T20:01:27Z
906593389721907200,898537668115546112,CryptoWatson,"1hr Report : 15:01:21 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $LTC, $NEO, $KMD, $OK, $XVG, $ARK, $XEL https://t.co/yrr6kHdeA5",Crypto Watson (Beta),FALSE,FALSE,2,3,BTC|ETH|OMG|LTC|NEO|KMD|OK|XVG|ARK|XEL,http://pbs.twimg.com/media/DJTd4cVXcAcPjbQ.jpg,https://t.co/yrr6kHdeA5,https://twitter.com/CryptoWatson/status/906593389721907200/photo/1,photo,http://pbs.twimg.com/media/DJTd4cVXcAcPjbQ.jpg,https://t.co/yrr6kHdeA5,https://twitter.com/CryptoWatson/status/906593389721907200/photo/1,da,|,|,|||||||,2017-09-09T19:01:22Z
906578276319154181,898537668115546112,CryptoWatson,"1hr Report : 14:01:18 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $LTC, $NEO, $KMD, $OK, $XVG, $ARK, $XEL https://t.co/g0n7MyHIZt",Crypto Watson (Beta),FALSE,FALSE,7,5,BTC|ETH|OMG|LTC|NEO|KMD|OK|XVG|ARK|XEL,http://pbs.twimg.com/media/DJTQIw-WAAYr87L.jpg,https://t.co/g0n7MyHIZt,https://twitter.com/CryptoWatson/status/906578276319154181/photo/1,photo,http://pbs.twimg.com/media/DJTQIw-WAAYr87L.jpg,https://t.co/g0n7MyHIZt,https://twitter.com/CryptoWatson/status/906578276319154181/photo/1,da,|,|,|||||||,2017-09-09T18:01:19Z
906563156713115648,898537668115546112,CryptoWatson,"1hr Report : 13:01:13 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $LTC, $NEO, $KMD, $OK, $XVG, $ARK, $ETC https://t.co/F91DFQjv5J",Crypto Watson (Beta),FALSE,FALSE,2,2,BTC|ETH|OMG|LTC|NEO|KMD|OK|XVG|ARK|ETC,http://pbs.twimg.com/media/DJTCYsUW4AA3Mua.jpg,https://t.co/F91DFQjv5J,https://twitter.com/CryptoWatson/status/906563156713115648/photo/1,photo,http://pbs.twimg.com/media/DJTCYsUW4AA3Mua.jpg,https://t.co/F91DFQjv5J,https://twitter.com/CryptoWatson/status/906563156713115648/photo/1,da,|,|,|||||||,2017-09-09T17:01:14Z
906548025392353281,898537668115546112,CryptoWatson,"1hr Report : 12:01:05 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $LTC, $KMD, $NEO, $OK, $XVG, $ARK, $ETC https://t.co/HOWinhGtFr",Crypto Watson (Beta),FALSE,FALSE,0,2,BTC|ETH|OMG|LTC|KMD|NEO|OK|XVG|ARK|ETC,http://pbs.twimg.com/media/DJS0n5OW0AItCNQ.jpg,https://t.co/HOWinhGtFr,https://twitter.com/CryptoWatson/status/906548025392353281/photo/1,photo,http://pbs.twimg.com/media/DJS0n5OW0AItCNQ.jpg,https://t.co/HOWinhGtFr,https://twitter.com/CryptoWatson/status/906548025392353281/photo/1,da,|,|,|||||||,2017-09-09T16:01:06Z
906532919824535552,898537668115546112,CryptoWatson,"1hr Report : 11:01:04 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $LTC, $KMD, $NEO, $OK, $XVG, $ARK, $ETC https://t.co/QT6ophoN7t",Crypto Watson (Beta),FALSE,FALSE,0,3,BTC|ETH|OMG|LTC|KMD|NEO|OK|XVG|ARK|ETC,http://pbs.twimg.com/media/DJSm4s3XgAAu9Xp.jpg,https://t.co/QT6ophoN7t,https://twitter.com/CryptoWatson/status/906532919824535552/photo/1,photo,http://pbs.twimg.com/media/DJSm4s3XgAAu9Xp.jpg,https://t.co/QT6ophoN7t,https://twitter.com/CryptoWatson/status/906532919824535552/photo/1,da,|,|,|||||||,2017-09-09T15:01:05Z
906517789330087936,898537668115546112,CryptoWatson,"1hr Report : 10:00:57 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $KMD, $LTC, $NEO, $OK, $XVG, $ARK, $ETC https://t.co/Gq1dYtjgJg",Crypto Watson (Beta),FALSE,FALSE,0,2,BTC|ETH|OMG|KMD|LTC|NEO|OK|XVG|ARK|ETC,http://pbs.twimg.com/media/DJSZH8WXcAIgUL5.jpg,https://t.co/Gq1dYtjgJg,https://twitter.com/CryptoWatson/status/906517789330087936/photo/1,photo,http://pbs.twimg.com/media/DJSZH8WXcAIgUL5.jpg,https://t.co/Gq1dYtjgJg,https://twitter.com/CryptoWatson/status/906517789330087936/photo/1,da,|,|,|||||||,2017-09-09T14:00:57Z
906502670869032960,898537668115546112,CryptoWatson,"1hr Report : 09:00:52 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $KMD, $NEO, $OMG, $XVG, $OK, $ARK, $ETC https://t.co/nPs4DT8Lbz",Crypto Watson (Beta),FALSE,FALSE,1,1,BTC|ETH|LTC|KMD|NEO|OMG|XVG|OK|ARK|ETC,http://pbs.twimg.com/media/DJSLX8EWAAA7mgd.jpg,https://t.co/nPs4DT8Lbz,https://twitter.com/CryptoWatson/status/906502670869032960/photo/1,photo,http://pbs.twimg.com/media/DJSLX8EWAAA7mgd.jpg,https://t.co/nPs4DT8Lbz,https://twitter.com/CryptoWatson/status/906502670869032960/photo/1,da,|,|,|||||||,2017-09-09T13:00:53Z
906487538046705665,898537668115546112,CryptoWatson,"1hr Report : 08:00:44 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $KMD, $OMG, $NEO, $XVG, $ARK, $ETC, $ZEC https://t.co/kk0uRi5XXY",Crypto Watson (Beta),FALSE,FALSE,1,4,BTC|ETH|LTC|KMD|OMG|NEO|XVG|ARK|ETC|ZEC,http://pbs.twimg.com/media/DJR9nFOXUAEFRIm.jpg,https://t.co/kk0uRi5XXY,https://twitter.com/CryptoWatson/status/906487538046705665/photo/1,photo,http://pbs.twimg.com/media/DJR9nFOXUAEFRIm.jpg,https://t.co/kk0uRi5XXY,https://twitter.com/CryptoWatson/status/906487538046705665/photo/1,in,|,|,|||||||,2017-09-09T12:00:45Z
906472430872514561,898537668115546112,CryptoWatson,"1hr Report : 07:00:42 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $KMD, $OMG, $NEO, $XVG, $ARK, $ETC, $ZEC https://t.co/GgmyUYOM9q",Crypto Watson (Beta),FALSE,FALSE,0,3,BTC|ETH|LTC|KMD|OMG|NEO|XVG|ARK|ETC|ZEC,http://pbs.twimg.com/media/DJRv3ulXgAAr4Ha.jpg,https://t.co/GgmyUYOM9q,https://twitter.com/CryptoWatson/status/906472430872514561/photo/1,photo,http://pbs.twimg.com/media/DJRv3ulXgAAr4Ha.jpg,https://t.co/GgmyUYOM9q,https://twitter.com/CryptoWatson/status/906472430872514561/photo/1,in,|,|,|||||||,2017-09-09T11:00:43Z
906457300499648512,898537668115546112,CryptoWatson,"1hr Report : 06:00:35 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $OMG, $ARK, $NEO, $XVG, $ETC, $ZEC https://t.co/83M5dql4RT",Crypto Watson (Beta),FALSE,FALSE,1,3,BTC|ETH|KMD|LTC|OMG|ARK|NEO|XVG|ETC|ZEC,http://pbs.twimg.com/media/DJRiHCzWAAA5SzB.jpg,https://t.co/83M5dql4RT,https://twitter.com/CryptoWatson/status/906457300499648512/photo/1,photo,http://pbs.twimg.com/media/DJRiHCzWAAA5SzB.jpg,https://t.co/83M5dql4RT,https://twitter.com/CryptoWatson/status/906457300499648512/photo/1,in,|,|,|||||||,2017-09-09T10:00:36Z
906442188971802624,898537668115546112,CryptoWatson,"1hr Report : 05:00:32 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $OMG, $XVG, $ARK, $NEO, $ETC, $ZEC https://t.co/dxv0uZgiGl",Crypto Watson (Beta),FALSE,FALSE,0,4,BTC|ETH|KMD|LTC|OMG|XVG|ARK|NEO|ETC|ZEC,http://pbs.twimg.com/media/DJRUXdKWAAABZVh.jpg,https://t.co/dxv0uZgiGl,https://twitter.com/CryptoWatson/status/906442188971802624/photo/1,photo,http://pbs.twimg.com/media/DJRUXdKWAAABZVh.jpg,https://t.co/dxv0uZgiGl,https://twitter.com/CryptoWatson/status/906442188971802624/photo/1,in,|,|,|||||||,2017-09-09T09:00:33Z
906427064710033409,898537668115546112,CryptoWatson,"1hr Report : 04:00:26 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $OMG, $XVG, $ARK, $NEO, $ETC, $ZEC https://t.co/egAwoSJOvz",Crypto Watson (Beta),FALSE,FALSE,1,4,BTC|ETH|KMD|LTC|OMG|XVG|ARK|NEO|ETC|ZEC,http://pbs.twimg.com/media/DJRGnHEXcAIKlPc.jpg,https://t.co/egAwoSJOvz,https://twitter.com/CryptoWatson/status/906427064710033409/photo/1,photo,http://pbs.twimg.com/media/DJRGnHEXcAIKlPc.jpg,https://t.co/egAwoSJOvz,https://twitter.com/CryptoWatson/status/906427064710033409/photo/1,in,|,|,|||||||,2017-09-09T08:00:27Z
906411944290213888,898537668115546112,CryptoWatson,"1hr Report : 03:00:21 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $XVG, $OMG, $NEO, $ARK, $ETC, $ZEC https://t.co/t87AFq2qhm",Crypto Watson (Beta),FALSE,FALSE,1,3,BTC|ETH|KMD|LTC|XVG|OMG|NEO|ARK|ETC|ZEC,http://pbs.twimg.com/media/DJQ42-UWAAEsZOm.jpg,https://t.co/t87AFq2qhm,https://twitter.com/CryptoWatson/status/906411944290213888/photo/1,photo,http://pbs.twimg.com/media/DJQ42-UWAAEsZOm.jpg,https://t.co/t87AFq2qhm,https://twitter.com/CryptoWatson/status/906411944290213888/photo/1,nl,|,|,|||||||,2017-09-09T07:00:22Z
906396825443332096,898537668115546112,CryptoWatson,"1hr Report : 02:00:17 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $OMG, $NEO, $ARK, $ETC, $ZEC https://t.co/lZdo9KvHHH",Crypto Watson (Beta),FALSE,FALSE,4,2,BTC|ETH|XVG|KMD|LTC|OMG|NEO|ARK|ETC|ZEC,http://pbs.twimg.com/media/DJQrG-FX0AA-tJ5.jpg,https://t.co/lZdo9KvHHH,https://twitter.com/CryptoWatson/status/906396825443332096/photo/1,photo,http://pbs.twimg.com/media/DJQrG-FX0AA-tJ5.jpg,https://t.co/lZdo9KvHHH,https://twitter.com/CryptoWatson/status/906396825443332096/photo/1,in,|,|,|||||||,2017-09-09T06:00:17Z
906381710316765185,898537668115546112,CryptoWatson,"1hr Report : 01:00:13 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $XVG, $OMG, $NEO, $LTC, $ETC, $QTUM, $GBYTE https://t.co/IYXAGE7Wme",Crypto Watson (Beta),FALSE,FALSE,1,3,BTC|ETH|KMD|XVG|OMG|NEO|LTC|ETC|QTUM|GBYTE,http://pbs.twimg.com/media/DJQdXGqXkAEaDi_.jpg,https://t.co/IYXAGE7Wme,https://twitter.com/CryptoWatson/status/906381710316765185/photo/1,photo,http://pbs.twimg.com/media/DJQdXGqXkAEaDi_.jpg,https://t.co/IYXAGE7Wme,https://twitter.com/CryptoWatson/status/906381710316765185/photo/1,da,|,|,|||||||,2017-09-09T05:00:14Z
906366950250512384,898537668115546112,CryptoWatson,"1hr Report : 00:01:33 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $ETC, $QTUM, $OK https://t.co/b8JpLGs28K",Crypto Watson (Beta),FALSE,FALSE,2,9,BTC|NEO|KMD|ETH|LTC|XVG|OMG|ETC|QTUM|OK,http://pbs.twimg.com/media/DJQP79xXUAAiZ_q.jpg,https://t.co/b8JpLGs28K,https://twitter.com/CryptoWatson/status/906366950250512384/photo/1,photo,http://pbs.twimg.com/media/DJQP79xXUAAiZ_q.jpg,https://t.co/b8JpLGs28K,https://twitter.com/CryptoWatson/status/906366950250512384/photo/1,en,|,|,|||||||,2017-09-09T04:01:35Z
906351841067323393,898537668115546112,CryptoWatson,"1hr Report : 23:01:31 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $ETC, $QTUM, $OK https://t.co/0crRu1DzXe",Crypto Watson (Beta),FALSE,FALSE,2,3,BTC|NEO|KMD|ETH|LTC|XVG|OMG|ETC|QTUM|OK,http://pbs.twimg.com/media/DJQCMg-XcAAHQZZ.jpg,https://t.co/0crRu1DzXe,https://twitter.com/CryptoWatson/status/906351841067323393/photo/1,photo,http://pbs.twimg.com/media/DJQCMg-XcAAHQZZ.jpg,https://t.co/0crRu1DzXe,https://twitter.com/CryptoWatson/status/906351841067323393/photo/1,en,|,|,|||||||,2017-09-09T03:01:32Z
906336727199047680,898537668115546112,CryptoWatson,"1hr Report : 22:01:28 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $ETC, $OK, $PAY https://t.co/Ob2b3F0FAm",Crypto Watson (Beta),FALSE,FALSE,2,2,BTC|NEO|KMD|ETH|LTC|XVG|OMG|ETC|OK|PAY,http://pbs.twimg.com/media/DJP0cviXkAAYm9W.jpg,https://t.co/Ob2b3F0FAm,https://twitter.com/CryptoWatson/status/906336727199047680/photo/1,photo,http://pbs.twimg.com/media/DJP0cviXkAAYm9W.jpg,https://t.co/Ob2b3F0FAm,https://twitter.com/CryptoWatson/status/906336727199047680/photo/1,en,|,|,|||||||,2017-09-09T02:01:29Z
906321610277302273,898537668115546112,CryptoWatson,"1hr Report : 21:01:23 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $ETC https://t.co/tXINTXno40",Crypto Watson (Beta),FALSE,FALSE,4,4,BTC|NEO|KMD|ETH|LTC|XVG|OMG|OK|PAY|ETC,http://pbs.twimg.com/media/DJPmsuuXoAAuI6_.jpg,https://t.co/tXINTXno40,https://twitter.com/CryptoWatson/status/906321610277302273/photo/1,photo,http://pbs.twimg.com/media/DJPmsuuXoAAuI6_.jpg,https://t.co/tXINTXno40,https://twitter.com/CryptoWatson/status/906321610277302273/photo/1,en,|,|,|||||||,2017-09-09T01:01:25Z
906306509826650118,898537668115546112,CryptoWatson,"1hr Report : 20:01:24 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $ETC https://t.co/ZR7QsPc5hp",Crypto Watson (Beta),FALSE,FALSE,1,4,BTC|NEO|KMD|ETH|LTC|XVG|OMG|OK|PAY|ETC,http://pbs.twimg.com/media/DJPY96DX0AU4Y6J.jpg,https://t.co/ZR7QsPc5hp,https://twitter.com/CryptoWatson/status/906306509826650118/photo/1,photo,http://pbs.twimg.com/media/DJPY96DX0AU4Y6J.jpg,https://t.co/ZR7QsPc5hp,https://twitter.com/CryptoWatson/status/906306509826650118/photo/1,en,|,|,|||||||,2017-09-09T00:01:24Z
906291371748806656,898537668115546112,CryptoWatson,"1hr Report : 19:01:14 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $QTUM https://t.co/f7ihTTeqIm",Crypto Watson (Beta),FALSE,FALSE,0,1,BTC|NEO|KMD|ETH|LTC|XVG|OMG|OK|PAY|QTUM,http://pbs.twimg.com/media/DJPLMuJXgAAcZRp.jpg,https://t.co/f7ihTTeqIm,https://twitter.com/CryptoWatson/status/906291371748806656/photo/1,photo,http://pbs.twimg.com/media/DJPLMuJXgAAcZRp.jpg,https://t.co/f7ihTTeqIm,https://twitter.com/CryptoWatson/status/906291371748806656/photo/1,en,|,|,|||||||,2017-09-08T23:01:15Z
